drug_1	drug_2
DB00760	DB01598
DB00515	DB00945
DB00166	DB13281
DB12153	DB14043
DB00635	DB00394
DB01212	DB01068
DB07795	DB03756
DB02224	DB00331
DB08871	DB11666
DB00554	DB08818
DB00530	DB00179
DB00281	DB00935
DB09119	DB06218
DB00115	DB03756
DB00742	DB12598
DB12874	DB15147
DB00482	DB00999
DB00811	DB00659
DB00996	DB09218
DB00531	DB04216
DB04796	DB00928
DB00722	DB00214
DB09512	DB13500
DB11673	DB08966
DB08868	DB06685
DB15212	DB00627
DB00158	DB00126
DB12153	DB06527
DB00193	DB00712
DB00608	DB00398
DB00104	DB00834
DB02745	DB03756
DB00136	DB00783
DB00415	DB13281
DB00946	DB00499
DB11362	DB08932
DB15453	DB00073
DB14967	DB09037
DB01195	DB00745
DB06813	DB05015
DB08818	DB00641
DB00216	DB09214
DB12887	DB00928
DB00177	DB00310
DB00216	DB00586
DB12473	DB08818
DB00762	DB06336
DB00146	DB01012
DB00803	DB06151
DB00471	DB11614
DB14043	DB11672
DB01022	DB00137
DB11581	DB11884
DB00787	DB08831
DB14038	DB11672
DB01221	DB06756
DB09061	DB08818
DB05992	DB00531
DB12129	DB03444
DB11762	DB00112
DB06589	DB11886
DB03852	DB01060
DB09035	DB08870
DB01069	DB00497
DB00257	DB00586
DB09061	DB00704
DB09241	DB00843
DB00396	DB00470
DB00803	DB01017
DB00026	DB03880
DB01026	DB00834
DB05416	DB08881
DB00864	DB00051
DB06742	DB00871
DB00203	DB12582
DB00319	DB12343
DB15044	DB11581
DB00413	DB00909
DB04468	DB08899
DB13518	DB01183
DB06292	DB13928
DB00222	DB06692
DB00877	DB01169
DB00001	DB00015
DB00758	DB01029
DB00163	DB00158
DB00175	DB00399
DB01050	DB12293
DB01076	DB00155
DB01126	DB00346
DB02703	DB00596
DB00749	DB00316
DB00331	DB04216
DB00178	DB00264
DB00364	DB01184
DB12447	DB00240
DB00240	DB01110
DB06151	DB11673
DB12472	DB01114
DB08814	DB06209
DB12153	DB12131
DB00240	DB00410
DB12153	DB09210
DB12153	DB12243
DB09512	DB08938
DB01165	DB01112
DB00784	DB09300
DB00196	DB13131
DB03614	DB00331
DB12582	DB11336
DB00475	DB09300
DB08992	DB00586
DB00331	DB00115
DB09324	DB09060
DB13141	DB00341
DB00318	DB01050
DB08882	DB00731
DB00143	DB01956
DB13518	DB01229
DB00398	DB12148
DB06737	DB11582
DB13090	DB09324
DB01656	DB00331
DB00136	DB01026
DB00471	DB00277
DB00571	DB12371
DB06264	DB00316
DB09274	DB00619
DB01156	DB01212
DB00671	DB15353
DB00230	DB00540
DB00747	DB00285
DB04890	DB00588
DB01628	DB00316
DB00149	DB00331
DB08818	DB11672
DB01165	DB13026
DB02701	DB00315
DB06736	DB00316
DB12582	DB01698
DB00331	DB11672
DBSALT000858	DB01114
DB15462	DB04216
DB00331	DB12039
DB00845	DB00619
DB06766	DB06802
DB00163	DB06151
DB08933	DB01110
DB09292	DB00966
DB12582	DB07795
DB00177	DB01076
DB00558	DB13751
DB01188	DB15580
DB01268	DB11672
DB02703	DB00994
DB06207	DB01591
DB04115	DB02513
DB12444	DB12007
DB01067	DB01076
DB00355	DB00781
DB13896	DB09037
DB00704	DB00909
DB00181	DB00555
DB00997	DB06803
DB00852	DB06742
DB05383	DB01103
DB06176	DB06263
DB00448	DB00586
DB00749	DB01075
DB01075	DB00328
DB01050	DB01071
DB01050	DB13751
DB00437	DB00281
DB00208	DB09075
DB02701	DB00200
DB00166	DB09270
DB06285	DB13742
DB00201	DB11672
DB00175	DB09270
DB00884	DB13751
DB00281	DB00857
DB01091	DB00281
DB09056	DB00281
DB01050	DB01296
DB01050	DB13544
DB03614	DB01075
DB09322	DB00162
DB11254	DB13751
DB07352	DB11254
DB11073	DB00302
DB04794	DB06151
DB00520	DB06402
DB01039	DB08860
DB00927	DB01129
DB01050	DB06742
DB00302	DB00513
DB01062	DB11902
DB09019	DB00302
DB13518	DB13514
DB02701	DB01003
DB14539	DB00857
DB00136	DB01248
DB06264	DB06623
DB01083	DB12649
DB00422	DB01235
DB01656	DB00482
DB12080	DB00211
DB00503	DB05521
DB08895	DB08868
DB00177	DB01590
DB01075	DB13751
DB00796	DB09232
DB00210	DB00281
DB00166	DB01169
DB02509	DB14183
DB00148	DB00166
DB11639	DB11631
DB00877	DB01599
DB06527	DB00843
DB01013	DB01590
DB00230	DB00216
DB00932	DB01264
DB00932	DB12470
DB00242	DB00108
DB12349	DB00530
DB00641	DB09539
DB11841	DB00317
DB06155	DB00734
DB00548	DB00602
DB00985	DB00568
DB06700	DB06401
DB00112	DB06598
DB00972	DB01364
DB01106	DB00180
DB01106	DB13751
DB00149	DB00167
DB01586	DB00152
DB01551	DB09212
DB09212	DB13131
DB09019	DB09212
DB01645	DB02709
DB11176	DB15462
DB03852	DB14065
DB00978	DB00165
DB00936	DB01009
DB14649	DB01075
DB01364	DB13751
DB00515	DB01166
DB01075	DB00281
DB00112	DB06235
DB00214	DB00999
DB01261	DB00678
DB00034	DB00398
DB02546	DB00642
DB00973	DB09539
DB00820	DB00624
DB01042	DB11890
DB08895	DB12369
DB13999	DB00134
DB12243	DB00009
DB00783	DB00624
DB00302	DB09212
DB00619	DB01782
DB09212	DB01625
DB08818	DB14003
DB00514	DB09212
DB01166	DB00877
DB09041	DB00857
DB00188	DB12382
DB11689	DB11805
DB00884	DB00169
DB00273	DB00904
DB00030	DB00878
DB01166	DB00843
DB01234	DB12915
DB09099	DB05633
DB00623	DB01088
DB00201	DB09212
DB01109	DB00016
DB08966	DB11335
DB01071	DB00852
DB03205	DB09270
DB09212	DB01114
DB00678	DB00742
DB08806	DB11656
DB11672	DB00755
DB01146	DB09212
DB04115	DB00115
DB09212	DB00283
DB00302	DB00341
DB05913	DB00530
DB00146	DB00169
DB00091	DB01609
DB00254	DB06366
DB01306	DB06205
DB00263	DB00575
DB00563	DB00855
DB06145	DB01321
DB02701	DB00441
DB13514	DB01114
DB08860	DB00328
DB00328	DB01034
DB11979	DB09123
DB00203	DB01956
DB00328	DB00162
DB08162	DB00997
DB09508	DB01248
DB08860	DB01132
DB03568	DB03756
DB11190	DB08836
DB12295	DB00373
DB08756	DB12295
DB12295	DB00484
DB08836	DB00125
DB00243	DB01118
DB01590	DB06287
DB00091	DB01229
DB11582	DB01009
DB01656	DB00586
DB01656	DB01283
DB00159	DB15462
DB01003	DB13514
DB00145	DB09212
DB01093	DB04224
DBSALT000858	DB00852
DB09019	DB00950
DB01296	DB00137
DB00724	DB00398
DB09212	DB01266
DB00811	DB01248
DB01045	DB12761
DB12681	DB00313
DB00287	DB00963
DB00586	DB00484
DB01590	DB09143
DB00758	DB15641
DB11721	DB01276
DB08896	DB00642
DB00008	DB08881
DB08819	DB15071
DB00787	DB11100
DB01268	DB00398
DB00825	DB01075
DB00768	DB13514
DB09212	DB09300
DB00724	DB12521
DB00768	DB00963
DB00145	DB00316
DB09212	DB11324
DB02513	DB09212
DB08871	DB05595
DB00860	DB00313
DB05259	DB06685
DB08877	DB11651
DB00939	DB00843
DB08818	DB11656
DB00762	DB12047
DB11811	DB00437
DB08865	DB08881
DB00302	DB00328
DB01332	DB01598
DB01296	DB00152
DB04339	DB09212
DB13544	DB00316
DB14003	DB00586
DB00936	DB06151
DB01050	DB04339
DB00201	DB00117
DB02224	DB06543
DB01590	DB12415
DB00443	DB00307
DB00273	DB09203
DB08908	DB06685
DB11646	DB12349
DB11791	DB11886
DB06663	DB11837
DB12153	DB00155
DB08826	DB01609
DB00531	DB00860
DB00145	DB13178
DB08818	DB00126
DB09212	DB00152
DB00748	DB09212
DB01412	DB00514
DB00091	DB01275
DB01050	DB00950
DB09212	DB06742
DB13514	DB00920
DB11100	DB00936
DB00322	DB06810
DB13281	DB15329
DB14512	DB08906
DB00860	DB00399
DB14871	DB08899
DB09053	DB00544
DB00035	DB08893
DB05220	DB08870
DB00820	DB00381
DB02701	DB00244
DB08871	DB11954
DB06204	DB00230
DB01050	DB04115
DB00668	DB13514
DB06543	DB03756
DB01085	DB01591
DB09096	DB00302
DB11073	DB01110
DB00163	DB13514
DB00669	DB00126
DB01234	DB14912
DB00869	DB00484
DB07767	DB11672
DB11073	DB00620
DB12242	DB06091
DB13165	DB00373
DB12483	DB08913
DB00744	DB01076
DB05134	DB00620
DB00115	DB09212
DB02709	DB00163
DB09212	DB00316
DB08818	DB00586
DB09086	DB11672
DB00163	DB00350
DB00461	DB04703
DB00461	DB00152
DB00787	DB14003
DB04854	DB04335
DB00281	DB00527
DB00165	DB00350
DB02709	DB06543
DB00980	DB01017
DB00758	DB15212
DB03754	DB00751
DB00163	DB00162
DB01234	DB01656
DB00834	DB00741
DB06288	DB00904
DB09035	DB12147
DB14043	DB00497
DB00515	DB05220
DB01590	DB12584
DB00515	DB03823
DB00627	DB02709
DB09212	DB00945
DB07615	DB07715
DB06717	DB02701
DB08882	DB04878
DB14003	DB09212
DB01100	DB06772
DB00768	DB13751
DB11117	DB00350
DB01050	DB11656
DB06811	DB00350
DB00825	DB00860
DB00878	DB00484
DB08818	DB00115
DB06530	DB00072
DB12473	DB00541
DB06077	DB15039
DB00605	DB00929
DB09512	DB12020
DB00218	DB00635
DB08916	DB13164
DB08911	DB00317
DB08893	DB01407
DB05220	DB15449
DB00959	DB09208
DB15676	DB15632
DB09080	DB09079
DB15449	DB03010
DB05259	DB09061
DB00627	DB09212
DB13514	DB00751
DB01050	DB00514
DB14999	DB00242
DB06292	DB06177
DB00887	DB05266
DB12887	DB08910
DB09331	DB15449
DB04835	DB05990
DB00828	DB00438
DB11875	DB04216
DB00413	DB00904
DB01620	DB06794
DB14001	DB08966
DB01093	DB00385
DB08818	DB00125
DB00718	DB06683
DB00563	DB08880
DB00331	DB00047
DB04216	DB09372
DB05265	DB00927
DB12349	DB12422
DB01083	DB12181
DB11964	DB00364
DB11742	DB00751
DB11840	DB00530
DB06772	DB01101
DB01137	DB01165
DB02656	DB00544
DB01109	DB01248
DB09298	DB00143
DB12969	DB13178
DB00515	DB00126
DB01004	DB00441
DB01034	DB05482
DB01234	DB11666
DB01065	DB00877
DB00877	DB01590
DB00863	DB00364
DB00471	DB00751
DB01076	DB09539
DB05928	DB00619
DB14777	DB00560
DB11791	DB12015
DB04841	DB00188
DB01065	DB00331
DB12444	DB00151
DB00159	DB15212
DB00512	DB01597
DB01097	DB00482
DB01098	DB00612
DB00869	DB13165
DB00331	DB08831
DB00712	DB00736
DB09128	DB06230
DB02709	DB02375
DB11801	DB01221
DB04660	DB01043
DB00994	DB00936
DB00163	DB09539
DB00904	DB12465
DB00820	DB00966
DB01222	DB00244
DB00260	DB00659
DB00358	DB00321
DB01076	DB00790
DB01050	DB01182
DB08162	DB09102
DB04660	DB02262
DB01050	DB00126
DB01234	DB01277
DB00951	DB13128
DB07726	DB02709
DB00820	DB00316
DB08911	DB11986
DB00035	DB09262
DB00441	DB00352
DB06401	DB00169
DB00331	DB00166
DB00175	DB01166
DB01166	DB00678
DB08818	DB00465
DB00853	DB06803
DB15310	DB01229
DB00115	DB00704
DB09292	DB04861
DB00997	DB01262
DB13881	DB09037
DB00338	DB11410
DB00602	DB00586
DB05239	DB08901
DB09073	DB15169
DB01234	DB15329
DB01254	DB08881
DB00627	DB00126
DB13518	DB01956
DB09061	DB12349
DB06748	DB06749
DB00795	DB01132
DB14509	DB02587
DB00331	DB03568
DB00995	DB13052
DB00480	DB12707
DB00067	DB11842
DB00203	DB01242
DB00316	DB00341
DB13518	DB00588
DB00363	DB03793
DB09345	DB00741
DB11337	DB11336
DB00159	DB05528
DB01069	DB00669
DB12962	DB00170
DB08882	DB00966
DB09183	DB09296
DB11942	DB00188
DB00525	DB11117
DB08908	DB12016
DB11875	DB08846
DB15212	DB00973
DB00151	DB03929
DB00813	DB01183
DB00740	DB12209
DB00281	DB06756
DB00852	DB01364
DB00002	DB05101
DB00143	DB00155
DB01393	DB02709
DB09061	DB00714
DB01136	DB01394
DB00112	DB15175
DB09035	DB11930
DB11901	DB05423
DB00787	DB00482
DB01043	DB00377
DB00633	DB00477
DB00996	DB01050
DB06479	DB00853
DB09061	DB06637
DB15566	DB00878
DB01104	DB12395
DB06151	DB00641
DB00580	DB00697
DB00193	DB06623
DB00575	DB01221
DB00996	DB00230
DB06156	DB01043
DB06156	DB00413
DB05010	DB00843
DB01097	DB02262
DB00175	DB09539
DB00370	DB00909
DB09270	DB00973
DB06616	DB11828
DB00625	DB06236
DB00932	DB04835
DB08885	DB00544
DB00641	DB05796
DB00112	DB05434
DB06155	DB06624
DB00861	DB08873
DB06155	DB01105
DB05109	DB12881
DB00056	DB06191
DB01037	DB01235
DB00408	DB01175
DB00963	DB00684
DB00980	DB01142
DB00482	DB11672
DB02342	DB00853
DB00380	DB00773
DB00674	DB05289
DB05289	DB00843
DB00989	DB05289
DB00343	DB00152
DB04888	DB01235
DB00796	DB11673
DB00697	DB00745
DB00996	DB00413
DB00413	DB00476
DB05057	DB01001
DB01026	DB01167
DB00218	DB04895
DB01296	DB00118
DB09126	DB00227
DB01188	DB00619
DB01115	DB00806
DB01166	DB00973
DB01645	DB04789
DB00543	DB01175
DB06151	DB04216
DB05395	DB00472
DB06692	DB05311
DB00922	DB00999
DB11431	DB02640
DB01114	DB00455
DB00302	DB05311
DB05767	DB00126
DB00230	DB11736
DB00254	DB00564
DB04849	DB00642
DB01076	DB00125
DB00476	DB12080
DB11689	DB12774
DB01030	DB13877
DB00768	DB03849
DB00843	DB01105
DB01095	DB00399
DB00072	DB05101
DB00209	DB00385
DB00398	DB08059
DB06624	DB01261
DB13281	DB06774
DB00515	DB01609
DB00479	DB01413
DB00201	DB01075
DB01296	DB00814
DB11689	DB11747
DB11778	DB00619
DB14636	DB00072
DB00277	DB00588
DB00112	DB05294
DB02016	DB01104
DB00222	DB06177
DB00002	DB06235
DB09228	DB00009
DB13036	DB00885
DB03106	DB00712
DB00112	DB12915
DB00537	DB01045
DB11909	DB00627
DB00197	DB13978
DB00864	DB00393
DB02709	DB00945
DB08818	DB00297
DB01234	DB00495
DB00548	DB00755
DB00531	DB08935
DB00704	DB00620
DB00163	DB00115
DB04900	DB05719
DB00295	DB06800
DB12876	DB11852
DB05521	DB11852
DB11852	DB08873
DB01072	DB09101
DB00331	DB00191
DB00143	DB04743
DB01065	DB00567
DB00869	DB00654
DB05105	DB00811
DB04743	DB11582
DB04557	DB03756
DB07810	DB11254
DB00814	DB00627
DB00877	DB00482
DB11467	DB00188
DB00678	DB00885
DB04864	DB01235
DB01270	DB06647
DB02701	DB14128
DB01409	DB00860
DB00111	DB05374
DB09290	DB14684
DB04951	DB00176
DB00734	DB09286
DB06177	DB00073
DB01261	DB09038
DB00503	DB14760
DB00627	DB00973
DB05408	DB08490
DB06733	DB14062
DB01041	DB01169
DB02701	DB00548
DB11999	DB00987
DB01044	DB00860
DB12378	DB00642
DB00811	DB11852
DB00331	DB00209
DB01065	DB00783
DB06819	DB01197
DB00441	DB12200
DB04855	DB00661
DB00674	DB12613
DB00482	DB00374
DB06414	DB02701
DB01132	DB00227
DB01259	DB01254
DBSALT000858	DB00281
DB00310	DB09237
DB00758	DB12364
DB00351	DB01026
DB02701	DB08966
DB00006	DB00569
DB01410	DB01409
DBSALT000858	DB09345
DB00916	DB00602
DB00512	DB11631
DB01234	DB11617
DB08860	DB00381
DB00847	DB09274
DB14038	DB00132
DB00678	DB11807
DB00390	DB07715
DB06151	DB01708
DB00441	DB13052
DB08818	DB00364
DB00661	DB01394
DB00295	DB00877
DB01229	DB00518
DB00514	DB00734
DB01115	DB01009
DB11800	DB01101
DB01085	DB12278
DB01085	DB09262
DB00153	DB00641
DB02701	DB00302
DB09096	DB00410
DB05259	DB12681
DB11841	DB12291
DB00063	DB01240
DB06013	DB00997
DB01656	DB06480
DB00203	DB00125
DB00159	DB00627
DB06292	DB08882
DB03444	DB00853
DB13051	DB12933
DB00201	DB00455
DB02701	DB00169
DB04854	DB11811
DB00196	DB00539
DB00112	DB00072
DB01645	DB01095
DB04868	DB05134
DB01132	DB09265
DB00134	DB00105
DB01255	DB01175
DB06198	DB00495
DB01234	DB06802
DB00670	DB00472
DB09086	DB09114
DB08889	DB00188
DB01956	DB11248
DB15566	DB01044
DB13944	DB13946
DB01004	DB01169
DB09096	DB02709
DB01098	DB00945
DB01166	DB01599
DB00829	DB11859
DB05168	DB01229
DB01003	DB00341
DB06365	DB01262
DB00935	DB00484
DB04224	DB03796
DB11730	DB11886
DB00396	DB11859
DB11726	DB00184
DB00795	DB00244
DB00915	DB00843
DB00159	DB05990
DB01128	DB01248
DB02546	DB00472
DB00126	DB00170
DB00530	DB11743
DB06366	DB12683
DB00914	DB08831
DB00490	DB04953
DB05266	DB00704
DB00712	DB00697
DB00163	DB01229
DB06262	DB00494
DB00814	DB00577
DB00482	DB00577
DB06399	DB00688
DB01156	DB00273
DB05134	DB06774
DB00765	DB01235
DB15566	DB00218
DB06685	DB06623
DB06040	DB08910
DB04868	DB00291
DB14999	DB06685
DB01394	DB01182
DB00994	DB13854
DB00002	DB06366
DB06685	DB00983
DB04865	DB00619
DB00490	DB00315
DB00422	DB00704
DB00145	DB01296
DB02709	DB00977
DB00787	DB00814
DB00996	DB00704
DB12565	DB00188
DB00877	DB00317
DB08633	DB02640
DB00191	DB01025
DB05259	DB01782
DB12614	DB11651
DB11699	DB12278
DB05316	DB00734
DB00619	DB06400
DB01062	DB01409
DB05057	DB09273
DB00310	DB00722
DB00145	DB06151
DB01050	DB11672
DB09053	DB00987
DB00916	DB00759
DB00492	DB06268
DB00575	DB00182
DB08911	DB11795
DB08860	DB00399
DB11795	DB08912
DB01190	DB00936
DB00787	DB00577
DB02701	DB02300
DB00203	DB00273
DB11998	DB00281
DB09280	DB11712
DB11651	DB00188
DB01076	DB00165
DB00678	DB01611
DBSALT000858	DB00935
DB00882	DB00624
DB00316	DB00704
DB01076	DB00398
DB09299	DB08930
DB00166	DB12618
DB00136	DB12332
DB00715	DB00641
DB02709	DB00412
DB00503	DB11581
DB06292	DB09568
DB06204	DB00316
DB00762	DB11526
DB00515	DB12707
DB00244	DB00281
DB00860	DB00244
DB00218	DB00860
DB01188	DB09041
DB09041	DB09040
DB00218	DB00620
DB00248	DB00104
DB01259	DB11648
DB01205	DB00921
DB00811	DB00169
DB02709	DB01229
DB12622	DB11672
DB00201	DB15462
DB00877	DB00591
DB06736	DB00443
DB00669	DB00316
DB01062	DB00989
DB00022	DB08881
DB00316	DB00425
DB01188	DB09040
DB01270	DB15165
DB00072	DB04690
DB11666	DB12561
DB00877	DB00997
DB15449	DB00755
DB00166	DB04216
DB01109	DB11598
DB00828	DB00020
DB12349	DB00331
DB00927	DB00341
DB09570	DB11703
DB06328	DB01262
DB00877	DB12015
DB01259	DB09053
DB00640	DB00187
DB00512	DB00439
DB09331	DB00755
DB11663	DB15362
DB00788	DB01235
DB09118	DB00574
DB00574	DB00349
DB06177	DB00441
DB01167	DB00410
DB00196	DB00207
DB00270	DB01367
DB12452	DB01611
DB08911	DB00619
DB00635	DB09270
DB00166	DB11672
DB00313	DB00629
DB08908	DB05983
DB09074	DB05423
DB06228	DB00661
DB01120	DB01261
DB12610	DB06151
DB11947	DB06685
DB00201	DB00203
DB06204	DB01043
DB00331	DB00834
DB00889	DB00334
DB00193	DB01069
DB01069	DB00327
DB11795	DB05812
DB00803	DB00781
DB11195	DB13178
DB01296	DB00091
DB13281	DB11672
DB00633	DB05232
DB12010	DB00619
DB09357	DB00712
DB00877	DB08901
DB11064	DB11062
DB04796	DB09331
DB01435	DB09009
DB01086	DB11583
DB01076	DB06685
DB06817	DB00188
DB05992	DB00853
DB01221	DB09289
DB00515	DB08899
DBSALT000858	DB00316
DB01268	DB00244
DB00633	DB00575
DB00130	DB12310
DB08913	DB05812
DB01097	DB00997
DB00479	DB09114
DB01229	DB12056
DB01095	DB00331
DB00675	DB00934
DB06328	DB00322
DB00626	DB00741
DB01275	DB00313
DB00668	DB00404
DB06819	DB08881
DB00497	DB09049
DB12180	DB00987
DB00515	DB12047
DB14939	DB11581
DB00994	DB00410
DB11901	DB00564
DB00997	DB00002
DB11979	DB01045
DB09570	DB09331
DB05245	DB06815
DB00480	DB00619
DB00331	DB00619
DB00530	DB11730
DB09079	DB00642
DB12956	DB15045
DB08911	DB00643
DB00507	DB01076
DB00203	DB00261
DB00924	DB01009
DB01069	DB00952
DB00825	DB03467
DB00802	DB01183
DB09270	DB03756
DB00188	DB05719
DB07425	DB01132
DB09035	DB15302
DB09035	DB06334
DB12881	DB08881
DB09037	DB06442
DB06530	DB00002
DB06530	DB00073
DB01192	DB00704
DB08604	DB00684
DB00773	DB00928
DB08621	DB01017
DB11793	DB12047
DB00193	DB01628
DB15566	DB00586
DB14512	DB00588
DB09074	DB12920
DB09061	DB00574
DB00460	DB00482
DB04573	DB00321
DB14631	DB01044
DB09292	DB00722
DB00317	DB15169
DB00104	DB06212
DB12077	DB14831
DB00713	DB00455
DB00115	DB00165
DB01367	DB01186
DB15362	DB11730
DB00997	DB01007
DB09053	DB09054
DB00121	DB01783
DB01026	DB05316
DB01412	DB00201
DB00480	DB00016
DB09061	DB00163
DB00678	DB05990
DB00127	DB06243
DB11581	DB15449
DB00515	DB12039
DB11901	DB06719
DB00788	DB00950
DB01216	DB00203
DB02701	DB00281
DB00803	DB00537
DB04631	DB11581
DB00820	DB01175
DB01183	DB00107
DB11642	DB00283
DB06176	DB15408
DB00693	DB00892
DB00686	DB00704
DB00627	DB04115
DB06717	DB00377
DB02375	DB01094
DB06119	DB00252
DB00563	DB11703
DB00441	DB01718
DB08770	DB00640
DB00112	DB11176
DB00421	DB00834
DB00811	DB06461
DB02546	DB00404
DB00342	DB00950
DB11859	DB08883
DB00426	DB00577
DB00422	DB00434
DB09330	DB15232
DB01234	DB00755
DB01018	DB01576
DB01050	DB12944
DB00482	DB06182
DB09073	DB09053
DB00112	DB12873
DB15341	DB00316
DB00471	DB01131
DB00230	DB00166
DB15401	DB01257
DB01051	DB00563
DB01268	DB12887
DB00675	DB00862
DB09083	DB11816
DB01222	DB00468
DB06226	DB00072
DB00959	DB00277
DB01248	DB08868
DB08871	DB09073
DB01162	DB01216
DB01276	DB12406
DB01039	DB09270
DB01235	DB12061
DB01645	DB01262
DB06287	DB11800
DB01234	DB00877
DB04871	DB00191
DB00163	DB04216
DB05259	DB02282
DB01050	DB04903
DB00734	DB15192
DB00443	DB00410
DB00331	DB00945
DB05590	DB01001
DB15212	DB08860
DB06230	DB00921
DB00563	DB06685
DB12293	DB00482
DB00605	DB01169
DB00758	DB00657
DB00351	DB05039
DB01254	DB06186
DB00619	DB04895
DB00877	DB00619
DB08818	DB00227
DB13004	DB01235
DB00608	DB00877
DB00669	DB00953
DB13882	DB00162
DB00987	DB00679
DB00281	DB01036
DB11695	DB04473
DB00582	DB01394
DB00959	DB00399
DB01440	DB00586
DB08881	DB09078
DB05229	DB00374
DB01259	DB11772
DB12473	DB00544
DB15008	DB09054
DB01645	DB00169
DB01933	DB12226
DB07615	DB00443
DB01050	DB00704
DB12047	DB00530
DB00310	DB00796
DB01273	DB05708
DB13178	DB00158
DB00983	DB01203
DB00530	DB00997
DB00066	DB09126
DB00748	DB00852
DB14844	DB00997
DB00367	DB14126
DB06091	DB00119
DB11560	DB01394
DB12047	DB08881
DB01093	DB00125
DB00811	DB08828
DB11256	DB00115
DB08881	DB11743
DB00619	DB01132
DB00503	DB00331
DB05423	DB08899
DB00877	DB00348
DB06603	DB11718
DB00646	DB00410
DB01234	DB01203
DB01005	DB00305
DB00829	DB01221
DB00722	DB01197
DB06195	DB06365
DB00758	DB05351
DB06813	DB00530
DB00181	DB00214
DB01590	DB12205
DB06999	DB00560
DB06090	DB00184
DB01083	DB06586
DB12052	DB00149
DB00112	DB00002
DB00720	DB08818
DB00072	DB04960
DB14806	DB08900
DB01268	DB00482
DB00871	DB01001
DB01283	DB00399
DB06195	DB00997
DB00082	DB00482
DB01204	DB06195
DB00515	DB06195
DB06195	DB01248
DB06195	DB00441
DB04849	DB11872
DB00317	DB04849
DB01409	DB00482
DB12617	DB04860
DB00041	DB00087
DB00482	DB00481
DB01166	DB00482
DB00580	DB00883
DB00448	DB01184
DB00796	DB01098
DB00163	DB01075
DB01075	DB00126
DB01075	DB13178
DB00207	DB00945
DB12131	DB09210
DB06282	DB13139
DB00402	DB00745
DB09369	DB06825
DB00026	DB14858
DB01065	DB00402
DB04861	DB00331
DB00911	DB00196
DB01037	DB01043
DB00178	DB09237
DB00911	DB00251
DB08756	DB00619
DB09237	DB00227
DB00190	DB12783
DB00813	DB00184
DB00203	DB05796
DB00158	DB00945
DB00726	DB00674
DB06281	DB09237
DB00317	DB11805
DB06813	DB00441
DB05259	DB01017
DB00526	DB00530
DB00033	DB00069
DB11190	DB00302
DB01076	DB08868
DB00026	DB12616
DB00114	DB00722
DB01039	DB09539
DB00177	DB00337
DB00034	DB01277
DB00175	DB00143
DB00619	DB04849
DB00619	DB05294
DB00060	DB00108
DB01816	DB00105
DB06155	DB00973
DB00188	DB05550
DB00998	DB01043
DB04844	DB00915
DB00533	DB00999
DB00515	DB00759
DB00091	DB14596
DB00760	DB01597
DB00363	DB06218
DB00043	DB00074
DB00641	DB00688
DB05796	DB00999
DB05259	DB01367
DB00175	DB00641
DB00768	DB01410
DB00055	DB06824
DB00137	DB03756
DB01166	DB02701
DB00183	DB00338
DB12144	DB00642
DB00456	DB12243
DB00602	DB00741
DB09096	DB00602
DB00916	DB02701
DB04849	DB00441
DB11639	DB05671
DB00563	DB04944
DB06708	DB09274
DB09089	DB00244
DB00734	DB06429
DB04876	DB08868
DB00740	DB05343
DB00153	DB00169
DB00091	DB01248
DB00177	DB01095
DB00515	DB06182
DB06182	DB00642
DB01043	DB00472
DB00612	DB00883
DB00639	DB00916
DB00991	DB02300
DB09218	DB00586
DB01234	DB01161
DB00584	DB08860
DB06155	DB09026
DB07238	DB08873
DB00678	DB01115
DB01062	DB00575
DB00671	DB00218
DB00193	DB09218
DB00177	DB05796
DB04946	DB09071
DB00193	DB00814
DB01079	DB00338
DB09218	DB00465
DB00335	DB01020
DB05993	DB00843
DB00115	DB06603
DB00091	DB00533
DB00413	DB00814
DB00413	DB04896
DB11699	DB09357
DB01072	DB05961
DB00641	DB00381
DB07238	DB05258
DB05003	DB00188
DB01156	DB06594
DB00582	DB01099
DB12422	DB06774
DB06290	DB01264
DB00715	DB06634
DB09218	DB00395
DB09213	DB00316
DB01259	DB12745
DB01030	DB14071
DB04876	DB00731
DB06271	DB11673
DB01229	DB00975
DB00358	DB00803
DB12254	DB00642
DB01022	DB00946
DB00864	DB04216
DB00343	DB00281
DB14636	DB00188
DB00313	DB00843
DB00726	DB00623
DB00328	DB08992
DB00762	DB09078
DB03106	DB01017
DB01234	DB01069
DB11195	DB13124
DB09220	DB09539
DB07615	DB00790
DB08827	DB00973
DB06176	DB00530
DB00540	DB01239
DB00201	DB11757
DB01137	DB14596
DB09357	DB13808
DB01234	DB09357
DB08892	DB08872
DB01104	DB00404
DB00715	DB00404
DB05327	DB08883
DB08883	DB00909
DB08883	DB00843
DB00744	DB12398
DB02255	DB12953
DB01217	DB06629
DB00178	DB00922
DB01252	DB01132
DB00072	DB12378
DB00010	DB12915
DB01132	DB01043
DB08860	DB00843
DB06267	DB00706
DB01220	DB00244
DB00997	DB08604
DB00877	DB06192
DB11805	DB06629
DB12944	DB00814
DB01248	DB12378
DB01065	DB00107
DB01050	DB06264
DB12422	DB01235
DB00596	DB00936
DB04950	DB00412
DB00331	DB12414
DB00203	DB00745
DB11752	DB01043
DB15631	DB12953
DB08932	DB01229
DB00559	DB01229
DB00641	DB00343
DB06616	DB00313
DB01033	DB00352
DB04849	DB05294
