node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
C0038220	1244	indication	protein	status epilepticus	ABCC2
C0009404	1244	indication	protein	Colorectal Neoplasms	ABCC2
C0036572	1244	indication	protein	seizures	ABCC2
C0011581	23705	indication	protein	Depressive disorder	CADM1
C1458155	23705	indication	protein	Mammary Neoplasms	CADM1
C0004352	23705	indication	protein	Autistic Disorder	CADM1
C0036341	5902	indication	protein	schizophrenia	RANBP1
C0025202	2185	indication	protein	melanoma	PTK2B
C0001973	2185	indication	protein	Alcoholic Intoxication, Chronic	PTK2B
C0037286	2185	indication	protein	Skin Neoplasms	PTK2B
C0038220	2185	indication	protein	status epilepticus	PTK2B
C0025500	2475	indication	protein	mesothelioma	MTOR
C0001418	2475	indication	protein	Adenocarcinoma	MTOR
C0020538	2475	indication	protein	Hypertensive disease	MTOR
C0334634	2475	indication	protein	Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse	MTOR
C0919267	2475	indication	protein	Ovarian Neoplasm	MTOR
C1269683	2475	indication	protein	Major Depressive Disorder	MTOR
C0007134	2475	indication	protein	renal cell carcinoma (RCC)	MTOR
C0262584	2475	indication	protein	Carcinoma, Small Cell	MTOR
C2239176	2475	indication	protein	hepatocellular carcinoma (HCC)	MTOR
C1961099	2475	indication	protein	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	MTOR
C0018418	3675	indication	protein	Gynecomastia	ITGA3
C1565489	3675	indication	protein	Renal Insufficiency	ITGA3
C0035078	3675	indication	protein	Kidney Failure	ITGA3
C0002871	657	indication	protein	anemia	BMPR1A
C0020621	657	indication	protein	hypokalemia	BMPR1A
C0007102	657	indication	protein	Malignant Tumor Of Colon	BMPR1A
C0000737	657	indication	protein	abdominal pain	BMPR1A
C0151526	10262	indication	protein	Premature Birth	SF3B4
C0233315	10262	indication	protein	Premature Birth Of Newborn	SF3B4
C0035229	10262	indication	protein	Respiratory Insufficiency	SF3B4
C0042109	10262	indication	protein	urticaria	SF3B4
C0039685	10262	indication	protein	Tetralogy of Fallot	SF3B4
C0023480	2120	indication	protein	chronic myelomonocytic leukemia (CMMoL)	ETV6
C0238463	2120	indication	protein	Papillary thyroid carcinoma	ETV6
C0023467	2120	indication	protein	Leukemia, Myelocytic, Acute	ETV6
C0376545	2120	indication	protein	Hematologic Neoplasms	ETV6
C0016057	2120	indication	protein	Fibrosarcoma	ETV6
C3495559	2120	indication	protein	Juvenile Arthritis	ETV6
C0040034	2120	indication	protein	thrombocytopenia	ETV6
C0032460	4085	indication	protein	Polycystic Ovary Syndrome	MAD2L1
C0014175	2100	indication	protein	endometriosis	ESR2
C0001418	2100	indication	protein	Adenocarcinoma	ESR2
C0005695	2100	indication	protein	Bladder Neoplasm	ESR2
C0036341	2100	indication	protein	schizophrenia	ESR2
C0003811	2100	indication	protein	Cardiac Arrhythmia	ESR2
C1956346	2100	indication	protein	coronary artery disease (CAD)	ESR2
C0010068	2100	indication	protein	coronary heart disease	ESR2
C0023869	2100	indication	protein	Lithiasis	ESR2
C0014170	2100	indication	protein	Endometrial Neoplasms	ESR2
C0007138	2100	indication	protein	Carcinoma, Transitional Cell	ESR2
C1269683	2100	indication	protein	Major Depressive Disorder	ESR2
C0004114	2100	indication	protein	astrocytoma	ESR2
C0009404	2100	indication	protein	Colorectal Neoplasms	ESR2
C0021361	2100	indication	protein	Female Infertility	ESR2
C0034013	5468	indication	protein	precocious puberty	PPARG
C0025202	5468	indication	protein	melanoma	PPARG
C0018801	5468	indication	protein	Heart Failure	PPARG
C0023890	5468	indication	protein	hepatic cirrhosis	PPARG
C0017638	5468	indication	protein	Glioma	PPARG
C0001418	5468	indication	protein	Adenocarcinoma	PPARG
C0032914	5468	indication	protein	Pre-Eclampsia	PPARG
C0036341	5468	indication	protein	schizophrenia	PPARG
C0238463	5468	indication	protein	Papillary thyroid carcinoma	PPARG
C0029408	5468	indication	protein	osteoarthritis	PPARG
C0001206	5468	indication	protein	acromegaly	PPARG
C0232940	5468	indication	protein	Secondary Physiologic Amenorrhea	PPARG
C0002395	5468	indication	protein	Alzheimer's disease	PPARG
C0020459	5468	indication	protein	Hyperinsulinism	PPARG
C0010346	5468	indication	protein	Crohn's disease	PPARG
C0020456	5468	indication	protein	hyperglycemia	PPARG
C0473527	5468	indication	protein	Hypoalphalipoproteinemias	PPARG
C0085605	5468	indication	protein	Liver Failure	PPARG
C0085413	5468	indication	protein	Polycystic Kidney, Autosomal Dominant	PPARG
C0009404	5468	indication	protein	Colorectal Neoplasms	PPARG
C0028949	5468	indication	protein	oligomenorrhea	PPARG
C0007194	5468	indication	protein	Hypertrophic Cardiomyopathy	PPARG
C0028754	5468	indication	protein	obesity	PPARG
C0740394	5468	indication	protein	hyperuricemia	PPARG
C0011581	573	indication	protein	Depressive disorder	BAG1
C0005586	573	indication	protein	bipolar disorder	BAG1
C0036341	573	indication	protein	schizophrenia	BAG1
C1458155	573	indication	protein	Mammary Neoplasms	BAG1
C1134719	573	indication	protein	Invasive Ductal Breast Carcinoma	BAG1
C0001418	3312	indication	protein	Adenocarcinoma	HSPA8
C0948089	3312	indication	protein	acute coronary syndrome (ACS)	HSPA8
C0007137	3312	indication	protein	squamous cell carcinoma	HSPA8
C0038356	3312	indication	protein	Stomach Neoplasms	HSPA8
C0036341	2887	indication	protein	schizophrenia	GRB10
C0011860	5629	indication	protein	Diabetes Mellitus, Non-Insulin-Dependent	PROX1
C0027627	5629	indication	protein	Neoplasm Metastasis	PROX1
C0005695	7874	indication	protein	Bladder Neoplasm	USP7
C0151526	5913	indication	protein	Premature Birth	RAPSN
C0233315	5913	indication	protein	Premature Birth Of Newborn	RAPSN
C0026848	5913	indication	protein	Myopathy	RAPSN
C0035229	5913	indication	protein	Respiratory Insufficiency	RAPSN
C0010417	5913	indication	protein	Cryptorchidism	RAPSN
C0004364	5913	indication	protein	Autoimmune Diseases	RAPSN
C0038356	7022	indication	protein	Stomach Neoplasms	TFAP2C
C0870082	6016	indication	protein	Hyperkeratosis	RIT1
C0038379	6016	indication	protein	Strabismus	RIT1
C0271623	6016	indication	protein	Hypogonadotropic Hypogonadism	RIT1
C0003811	6016	indication	protein	Cardiac Arrhythmia	RIT1
C0005779	6016	indication	protein	Blood Coagulation Disorders	RIT1
C0019087	6016	indication	protein	Hemorrhagic Disorders	RIT1
C0010417	6016	indication	protein	Cryptorchidism	RIT1
C0028326	6016	indication	protein	Noonan Syndrome	RIT1
C0007194	6016	indication	protein	Hypertrophic Cardiomyopathy	RIT1
C1956346	22808	indication	protein	coronary artery disease (CAD)	MRAS
C0025500	5241	indication	protein	mesothelioma	PGR
C0014175	5241	indication	protein	endometriosis	PGR
C0001418	5241	indication	protein	Adenocarcinoma	PGR
C0014170	5241	indication	protein	Endometrial Neoplasms	PGR
C1458155	5241	indication	protein	Mammary Neoplasms	PGR
C0021361	5241	indication	protein	Female Infertility	PGR
C0033578	5887	indication	protein	Prostatic Neoplasms	RAD23B
C0021364	5887	indication	protein	Male Infertility	RAD23B
C0028768	2969	indication	protein	obsessive compulsive disorder (OCD)	GTF2I
C0038379	2969	indication	protein	Strabismus	GTF2I
C1527336	2969	indication	protein	sjogren's syndrome	GTF2I
C0003467	2969	indication	protein	anxiety	GTF2I
C0011581	2969	indication	protein	Depressive disorder	GTF2I
C0009806	2969	indication	protein	constipation	GTF2I
C0003862	2969	indication	protein	joint pain	GTF2I
C0917798	2969	indication	protein	Cerebral Ischemia	GTF2I
C0040822	2969	indication	protein	tremors	GTF2I
C0023467	2969	indication	protein	Leukemia, Myelocytic, Acute	GTF2I
C0015371	2969	indication	protein	Extrapyramidal Disorders	GTF2I
C0026838	2969	indication	protein	Muscle Spasticity	GTF2I
C1565489	2969	indication	protein	Renal Insufficiency	GTF2I
C0007786	2969	indication	protein	Brain Ischemia	GTF2I
C0004352	2969	indication	protein	Autistic Disorder	GTF2I
C0917801	2969	indication	protein	Sleeplessness	GTF2I
C0027498	2969	indication	protein	Nausea and vomiting	GTF2I
C0038454	2969	indication	protein	stroke	GTF2I
C0020545	2969	indication	protein	Hypertension, Renovascular	GTF2I
C0020437	2969	indication	protein	hypercalcemia	GTF2I
C0035078	2969	indication	protein	Kidney Failure	GTF2I
C0028754	2969	indication	protein	obesity	GTF2I
C0000737	2969	indication	protein	abdominal pain	GTF2I
C1263846	2969	indication	protein	attention-deficit/hyperactivity disorder (ADHD)	GTF2I
C0009806	7068	indication	protein	constipation	THRB
C0206682	7068	indication	protein	Follicular thyroid carcinoma	THRB
C0020550	7068	indication	protein	hyperthyroidism	THRB
C0020676	7068	indication	protein	hypothyroidism	THRB
C0018021	7068	indication	protein	goiter	THRB
C1263846	7068	indication	protein	attention-deficit/hyperactivity disorder (ADHD)	THRB
C0038325	5705	indication	protein	Stevens-Johnson Syndrome	PSMC5
C0013274	7185	indication	protein	patent ductus arteriosus (PDA)	TRAF1
C0033578	7185	indication	protein	Prostatic Neoplasms	TRAF1
C0003873	7185	indication	protein	rheumatoid arthritis	TRAF1
C0000786	7185	indication	protein	Spontaneous Abortion	TRAF1
C0025202	9869	indication	protein	melanoma	SETDB1
C0036341	9869	indication	protein	schizophrenia	SETDB1
C0002170	5191	indication	protein	Alopecia	PEX7
C0018801	5191	indication	protein	Heart Failure	PEX7
C0031117	5191	indication	protein	peripheral neuropathy	PEX7
C0020757	5191	indication	protein	Ichthyoses	PEX7
C0003811	5191	indication	protein	Cardiac Arrhythmia	PEX7
C0259817	5191	indication	protein	Xerosis	PEX7
C0878544	5191	indication	protein	cardiomyopathy	PEX7
C0026838	5191	indication	protein	Muscle Spasticity	PEX7
C0035229	5191	indication	protein	Respiratory Insufficiency	PEX7
C0014544	5191	indication	protein	epilepsy	PEX7
C0018802	5191	indication	protein	congestive heart failure	PEX7
C0028738	5191	indication	protein	nystagmus	PEX7
C0036572	5191	indication	protein	seizures	PEX7
C0038379	5192	indication	protein	Strabismus	PEX10
C0001403	5192	indication	protein	Addison's disease	PEX10
C0043459	5192	indication	protein	Zellweger syndrome	PEX10
C0151526	5192	indication	protein	Premature Birth	PEX10
C0233315	5192	indication	protein	Premature Birth Of Newborn	PEX10
C0026650	5192	indication	protein	Movement Disorders	PEX10
C0405580	5192	indication	protein	Adrenal Cortical Hypofunction	PEX10
C0026838	5192	indication	protein	Muscle Spasticity	PEX10
C0035229	5192	indication	protein	Respiratory Insufficiency	PEX10
C0010417	5192	indication	protein	Cryptorchidism	PEX10
C0014544	5192	indication	protein	epilepsy	PEX10
C0085605	5192	indication	protein	Liver Failure	PEX10
C0028738	5192	indication	protein	nystagmus	PEX10
C0036572	5192	indication	protein	seizures	PEX10
C0036341	6670	indication	protein	schizophrenia	SP3
C0033975	6670	indication	protein	Psychotic Disorders	SP3
C0007117	8859	indication	protein	basal cell carcinoma (BCC)	STK19
C0022951	4175	indication	protein	Lactose Intolerance	MCM6
C0011991	4175	indication	protein	diarrhea	MCM6
C0005424	5994	indication	protein	Biliary Tract Diseases	RFXAP
C0014038	5994	indication	protein	Encephalitis	RFXAP
C0149725	5994	indication	protein	Lower respiratory tract infection	RFXAP
C0009319	5994	indication	protein	colitis	RFXAP
C0005424	5993	indication	protein	Biliary Tract Diseases	RFX5
C0014038	5993	indication	protein	Encephalitis	RFX5
C0149725	5993	indication	protein	Lower respiratory tract infection	RFX5
C0009319	5993	indication	protein	colitis	RFX5
C0948089	5689	indication	protein	acute coronary syndrome (ACS)	PSMB1
C0031117	5689	indication	protein	peripheral neuropathy	PSMB1
C0029408	5689	indication	protein	osteoarthritis	PSMB1
C0020517	3603	indication	protein	Hypersensitivity	IL16
C0033578	3603	indication	protein	Prostatic Neoplasms	IL16
C0000786	3603	indication	protein	Spontaneous Abortion	IL16
C0025202	5880	indication	protein	melanoma	RAC2
C0023518	5880	indication	protein	Leukocytosis	RAC2
C0021051	5880	indication	protein	Immunologic Deficiency Syndromes	RAC2
C0024299	5880	indication	protein	Lymphoma	RAC2
C0038325	8454	indication	protein	Stevens-Johnson Syndrome	CUL1
C0023890	6888	indication	protein	hepatic cirrhosis	TALDO1
C0002871	6888	indication	protein	anemia	TALDO1
C0030567	6888	indication	protein	Parkinson's Disease	TALDO1
C0004096	6888	indication	protein	asthma	TALDO1
C0013274	6888	indication	protein	patent ductus arteriosus (PDA)	TALDO1
C0003492	6888	indication	protein	Aortic coarctation	TALDO1
C0040034	6888	indication	protein	thrombocytopenia	TALDO1
C2239176	6888	indication	protein	hepatocellular carcinoma (HCC)	TALDO1
C0005695	7442	indication	protein	Bladder Neoplasm	TRPV1
C0018834	7442	indication	protein	heartburn	TRPV1
C0014868	7442	indication	protein	Esophagitis	TRPV1
C0030305	7442	indication	protein	pancreatitis	TRPV1
C0004153	7442	indication	protein	atherosclerosis	TRPV1
C0014556	7442	indication	protein	Epilepsy, Temporal Lobe	TRPV1
C0028754	7442	indication	protein	obesity	TRPV1
C0025202	1207	indication	protein	melanoma	CLNS1A
C0029408	3835	indication	protein	osteoarthritis	KIF22
C0311375	6314	indication	protein	Arsenic Poisoning	ATXN7
C0026650	6314	indication	protein	Movement Disorders	ATXN7
C0015371	6314	indication	protein	Extrapyramidal Disorders	ATXN7
C0026838	6314	indication	protein	Muscle Spasticity	ATXN7
C0037274	6314	indication	protein	Dermatologic disorders	ATXN7
C0087012	6314	indication	protein	spinocerebellar ataxia	ATXN7
C0008489	6314	indication	protein	Chorea	ATXN7
C0024437	6314	indication	protein	macular degeneration	ATXN7
C0017601	1406	indication	protein	glaucoma	CRX
C0456909	1406	indication	protein	Blind Vision	CRX
C0020459	1406	indication	protein	Hyperinsulinism	CRX
C0020619	1406	indication	protein	hypogonadism	CRX
C0014544	1406	indication	protein	epilepsy	CRX
C0028738	1406	indication	protein	nystagmus	CRX
C0028754	1406	indication	protein	obesity	CRX
C0036572	1406	indication	protein	seizures	CRX
C0022548	4734	indication	protein	Keloid	NEDD4
C0005586	4734	indication	protein	bipolar disorder	NEDD4
C0151744	4734	indication	protein	Myocardial Ischemia	NEDD4
C0038325	4734	indication	protein	Stevens-Johnson Syndrome	NEDD4
C0035229	1785	indication	protein	Respiratory Insufficiency	DNM2
C0003469	50944	indication	protein	Anxiety Disorders	SHANK1
C0036341	50944	indication	protein	schizophrenia	SHANK1
C0004352	50944	indication	protein	Autistic Disorder	SHANK1
C0033975	50944	indication	protein	Psychotic Disorders	SHANK1
C0007134	50944	indication	protein	renal cell carcinoma (RCC)	SHANK1
C0002395	642	indication	protein	Alzheimer's disease	BLMH
C0401151	5528	indication	protein	Chronic Diarrhea	PPP2R5D
C0038379	5528	indication	protein	Strabismus	PPP2R5D
C0014544	5528	indication	protein	epilepsy	PPP2R5D
C0020615	5528	indication	protein	hypoglycemia	PPP2R5D
C0036572	5528	indication	protein	seizures	PPP2R5D
C0038325	10987	indication	protein	Stevens-Johnson Syndrome	COPS5
C2239176	10987	indication	protein	hepatocellular carcinoma (HCC)	COPS5
C0034069	1080	indication	protein	Pulmonary Fibrosis	CFTR
C0004096	1080	indication	protein	asthma	CFTR
C0001973	1080	indication	protein	Alcoholic Intoxication, Chronic	CFTR
C0010674	1080	indication	protein	cystic fibrosis	CFTR
C0023892	1080	indication	protein	Biliary Cirrhosis	CFTR
C0008312	1080	indication	protein	Primary Biliary Cirrhosis	CFTR
C0876973	1080	indication	protein	Infectious Disease Of Lung	CFTR
C0021364	1080	indication	protein	Male Infertility	CFTR
C0030305	1080	indication	protein	pancreatitis	CFTR
C0021051	1080	indication	protein	Immunologic Deficiency Syndromes	CFTR
C0035455	1080	indication	protein	Rhinitis	CFTR
C0006267	1080	indication	protein	Bronchiectasis	CFTR
C0009404	1080	indication	protein	Colorectal Neoplasms	CFTR
C0746102	1080	indication	protein	Chronic Lung Disease	CFTR
C0037199	1080	indication	protein	sinusitis	CFTR
C0025202	57120	indication	protein	melanoma	GOPC
C0162820	26034	indication	protein	Dermatitis, Allergic Contact	IPCEF1
C0023448	26034	indication	protein	Lymphoid Leukemia	IPCEF1
C0018418	190	indication	protein	Gynecomastia	NR0B1
C0271623	190	indication	protein	Hypogonadotropic Hypogonadism	NR0B1
C0948896	190	indication	protein	Primary Hypogonadism	NR0B1
C0034012	190	indication	protein	Delayed Puberty	NR0B1
C0162834	190	indication	protein	Hyperpigmentation	NR0B1
C0021364	190	indication	protein	Male Infertility	NR0B1
C0029456	190	indication	protein	osteoporosis	NR0B1
C0010417	190	indication	protein	Cryptorchidism	NR0B1
C0020625	190	indication	protein	hyponatremia	NR0B1
C0032460	190	indication	protein	Polycystic Ovary Syndrome	NR0B1
C0014175	5999	indication	protein	endometriosis	RGS4
C0005586	5999	indication	protein	bipolar disorder	RGS4
C0036341	5999	indication	protein	schizophrenia	RGS4
C0001973	5999	indication	protein	Alcoholic Intoxication, Chronic	RGS4
C0014859	4215	indication	protein	Esophageal Neoplasms	MAP3K3
C0011581	5607	indication	protein	Depressive disorder	MAP2K5
C0151744	8773	indication	protein	Myocardial Ischemia	SNAP23
C0011581	406	indication	protein	Depressive disorder	ARNTL
C0023473	406	indication	protein	chronic myeloid leukemia (CML)	ARNTL
C0005586	406	indication	protein	bipolar disorder	ARNTL
C0085159	406	indication	protein	seasonal affective disorder	ARNTL
C0151744	406	indication	protein	Myocardial Ischemia	ARNTL
C0021361	406	indication	protein	Female Infertility	ARNTL
C0002871	9939	indication	protein	anemia	RBM8A
C0005779	9939	indication	protein	Blood Coagulation Disorders	RBM8A
C0019087	9939	indication	protein	Hemorrhagic Disorders	RBM8A
C0014544	9939	indication	protein	epilepsy	RBM8A
C0040034	9939	indication	protein	thrombocytopenia	RBM8A
C0036508	9939	indication	protein	seborrheic dermatitis	RBM8A
C0036572	9939	indication	protein	seizures	RBM8A
C0030297	8626	indication	protein	Pancreatic Neoplasm	TP63
C0002170	8626	indication	protein	Alopecia	TP63
C0870082	8626	indication	protein	Hyperkeratosis	TP63
C0011334	8626	indication	protein	cavities	TP63
C0271623	8626	indication	protein	Hypogonadotropic Hypogonadism	TP63
C0027627	8626	indication	protein	Neoplasm Metastasis	TP63
C0001418	8626	indication	protein	Adenocarcinoma	TP63
C0022568	8626	indication	protein	Keratitis	TP63
