drug_1	drug_2
DB00339	DB01129
DB01193	DB00678
DB00641	DB01320
DB00695	DB06700
DB01156	DB01217
DB00975	DB00370
DB00975	DB01241
DB00975	DB00798
DB00186	DB00990
DB01188	DB00999
DB00181	DB00537
DB00331	DB01162
DB00381	DB00853
DB01165	DB00820
DB00745	DB00967
DB00482	DB00545
DB00575	DB01115
DB00338	DB00631
DB01039	DB00231
DB01039	DB00853
DB00268	DB00476
DB01050	DB00338
DB00557	DB00454
DB00920	DB00422
DB00950	DB00216
DB00678	DB00841
DB00950	DB00412
DB01156	DB00927
DB00761	DB01267
DB00313	DB00376
DB01217	DB00213
DB00975	DB00938
DB00252	DB00213
DB00331	DB01149
DB00252	DB00282
DB00745	DB00905
DB00484	DB00661
DB01156	DB00884
DB01132	DB00966
DB00186	DB00398
DB00806	DB00559
DB00313	DB01097
DB01241	DB00399
DB00501	DB00213
DB00927	DB01162
DB00264	DB00433
DB00501	DB00282
DB01233	DB00570
DB00804	DB00555
DB00927	DB00938
DB00244	DB00285
DB00213	DB00947
DB01215	DB00695
DB01215	DB00996
DB00458	DB00476
DB00678	DB01233
DB00678	DB00966
DB01132	DB00480
DB00915	DB00661
DB00537	DB00454
DB00331	DB00967
DB01132	DB00910
DB00776	DB00476
DB00208	DB00910
DB01595	DB00761
DB00196	DB00818
DB00945	DB00749
DB01136	DB01088
DB00829	DB00669
DB01029	DB00737
DB00524	DB00204
DB00672	DB00571
DB01204	DB01033
DB00448	DB01105
DB00381	DB00423
DB00915	DB00813
DB00843	DB00331
DB00916	DB00210
DB00549	DB00973
DB00915	DB00950
DB00513	DB00904
DB00489	DB00710
DB00281	DB00580
DB00537	DB01023
DB00843	DB00461
DB00408	DB00734
DB00819	DB00916
DB00819	DB00264
DB00341	DB01194
DB00472	DB01029
DB00472	DB01059
DB00213	DB00594
DB01043	DB00214
DB00381	DB00950
DB00829	DB01165
DB00564	DB01009
DB00564	DB00920
DB00310	DB00281
DB00310	DB01050
DB00661	DB00909
DB00661	DB01198
DB00661	DB00425
DB00335	DB00983
DB00537	DB00966
DB01165	DB00530
DB00281	DB00317
DB00678	DB00425
DB00401	DB01132
DB00678	DB00909
DB00678	DB01198
DB00999	DB00370
DB00999	DB00350
DB00695	DB00951
DB00975	DB00641
DB00381	DB00458
DB01050	DB00210
DB01589	DB00268
DB00458	DB00745
DB00630	DB00195
DB01217	DB00533
DB00316	DB00477
DB00448	DB01198
DB00316	DB00880
DB00996	DB01241
DB00953	DB00998
DB00953	DB00216
DB00244	DB01115
DB00669	DB00412
DB00448	DB00425
DB01136	DB00683
DB00316	DB00549
DB01136	DB00211
DB00316	DB00962
DB00996	DB01233
DB00350	DB00727
DB00404	DB01067
DB00938	DB00656
DB00448	DB00678
DB00310	DB00761
DB09389	DB00641
DB01132	DB01129
DB01077	DB00328
DB01009	DB00425
DB01009	DB00909
DB00316	DB01149
DB00316	DB00952
DB00927	DB00631
DB00842	DB01132
DB00412	DB00905
DB00335	DB00897
DB00448	DB01268
DB00277	DB00222
DB01242	DB00425
DB01050	DB00370
DB00945	DB01062
DB01067	DB01238
DB00338	DB00282
DB00186	DB00285
DB00531	DB00313
DB00951	DB00863
DB00215	DB00370
DB00951	DB00481
DB00215	DB00350
DB00920	DB00331
DB00697	DB00246
DB00252	DB00285
DB00927	DB00966
DB00477	DB00938
DB00501	DB01039
DB00737	DB00973
DB00813	DB00580
DB00502	DB00555
DB01217	DB00661
DB00277	DB00313
DB00695	DB00399
DB00501	DB00285
DB00630	DB00285
DB00861	DB00953
DB00695	DB01591
DB01242	DB00544
DB09389	DB00571
DB00927	DB00904
DB00395	DB01224
DB00916	DB00213
DB00798	DB00448
DB00281	DB01238
DB00280	DB00695
DB00661	DB00208
DB00727	DB00285
DB00264	DB01020
DB00404	DB01224
DB00951	DB00761
DB00264	DB00904
DB00264	DB00338
DB00477	DB01215
DB00972	DB00412
DB00813	DB00669
DB00993	DB01224
DB00313	DB00726
DB01128	DB01026
DB00433	DB00243
DB00590	DB01595
DB00938	DB00820
DB00537	DB00204
DB00804	DB00370
DB00924	DB01069
DB00331	DB00976
DB00472	DB00967
DB01193	DB00448
DB00313	DB00745
DB01233	DB00884
DB00727	DB01101
DB00945	DB00726
DB01188	DB00331
DB00761	DB00550
DB00950	DB01591
DB00975	DB00433
DB00458	DB01162
DB00381	DB01217
DB01156	DB00331
DB00338	DB00853
DB00310	DB01067
DB00482	DB00575
DB00404	DB00909
DB00310	DB00222
DB00524	DB01198
DB00524	DB00425
DB00683	DB00533
DB00564	DB01233
DB00999	DB01149
DB00381	DB00480
DB01043	DB00412
DB00884	DB00300
DB00328	DB00489
DB00999	DB01589
DB00381	DB01059
DB00450	DB00231
DB00975	DB00412
DB01039	DB01029
DB00996	DB00287
DB00915	DB00186
DB00571	DB00966
DB00710	DB00412
DB00710	DB00216
DB00422	DB06700
DB00335	DB01005
DB00915	DB01062
DB00555	DB00619
DB00991	DB00571
DB01115	DB01162
DB00524	DB00967
DB01224	DB00938
DB01129	DB00289
DB00316	DB00938
DB00277	DB00549
DB00537	DB00422
DB00843	DB00967
DB01026	DB00331
DB00313	DB01012
DB00182	DB00448
DB01162	DB00580
DB00289	DB00820
DB00829	DB01067
DB00829	DB00222
DB00455	DB00268
DB00455	DB00533
DB00196	DB00598
DB00448	DB00656
DB00915	DB00215
DB00448	DB00752
DB00335	DB00763
DB00335	DB00962
DB00564	DB00927
DB01097	DB01020
DB00761	DB00734
DB00297	DB00798
DB00282	DB01132
DB00761	DB00953
DB01165	DB01162
DB00215	DB00784
DB13919	DB00829
DB00533	DB01020
DB00999	DB00947
DB00448	DB00231
DB00710	DB00580
DB00598	DB01165
DB00776	DB00246
DB00594	DB01020
DB00916	DB00489
DB00335	DB01149
DB00215	DB00904
DB00215	DB00338
DB00927	DB01268
DB00481	DB00476
DB00818	DB00559
DB00482	DB00422
DB01001	DB01043
DB01001	DB00454
DB01156	DB06700
DB01001	DB01165
DB00321	DB00924
DB00264	DB00820
DB00196	DB00695
DB00186	DB00619
DB00196	DB00996
DB00969	DB00321
DB00746	DB00338
DB00341	DB00557
DB13919	DB00540
DB00829	DB00544
DB00341	DB01611
DB00341	DB01005
DB01198	DB00399
DB00181	DB00370
DB00341	DB00897
DB01068	DB00983
DB00502	DB00727
DB13919	DB00331
DB01611	DB01020
DB01039	DB01254
DB00335	DB00531
DB01068	DB00962
DB01068	DB00549
DB00316	DB00690
DB00316	DB00499
DB01001	DB00861
DB00575	DB00287
DB00887	DB01132
DB00808	DB00425
DB00808	DB01198
DB01129	DB00210
DB01156	DB00281
DB00993	DB01033
DB00661	DB00745
DB00335	DB00457
DB01001	DB00761
DB00813	DB01238
DB00477	DB00761
DB00316	DB00404
DB00186	DB00909
DB00186	DB01198
DB00969	DB00285
DB00213	DB00550
DB00575	DB00983
DB00950	DB00524
DB00950	DB00264
DB00950	DB00916
DB00630	DB00691
DB00533	DB01194
DB00938	DB00966
DB00316	DB00350
DB01068	DB01173
DB01611	DB00991
DB01611	DB00842
DB01009	DB00710
DB00502	DB00376
DB00252	DB01136
DB00555	DB01149
DB00524	DB00656
DB00215	DB00794
DB00252	DB00461
DB00186	DB00371
DB01117	DB00300
DB00472	DB01591
DB00598	DB01012
DB00338	DB00976
DB01242	DB00186
DB00697	DB00973
DB00531	DB01129
DB01611	DB01009
DB00598	DB01238
DB00661	DB00749
DB01067	DB00461
DB00678	DB00960
DB00884	DB00399
DB00524	DB01268
DB00734	DB00285
DB01129	DB00204
DB00863	DB00910
DB00564	DB00268
DB00813	DB00270
DB00564	DB00533
DB00370	DB01012
DB00277	DB00395
DB00887	DB00661
DB00557	DB01026
DB00557	DB01009
DB00557	DB00920
DB01241	DB01062
DB01233	DB00461
DB00991	DB00285
DB00376	DB00425
DB01097	DB00285
DB00927	DB00737
DB01006	DB00231
DB01039	DB00448
DB00181	DB00540
DB00590	DB00695
DB00313	DB01041
DB00884	DB00398
DB01023	DB00285
DB00843	DB00734
DB00448	DB01182
DB01105	DB00973
DB00863	DB01162
DB00999	DB00780
DB00999	DB00281
DB00425	DB00966
DB00887	DB00458
DB00999	DB01050
DB00950	DB00951
DB01165	DB00246
DB00808	DB00533
DB00697	DB00641
DB00537	DB00540
DB00564	DB01005
DB00564	DB01611
DB01097	DB00282
DB01097	DB00213
DB00975	DB00843
DB00381	DB00338
DB00813	DB00401
DB00813	DB00393
DB00887	DB00950
DB01115	DB01194
DB01198	DB00973
DB01039	DB00960
DB01039	DB01132
DB01165	DB01223
DB00472	DB01198
DB01129	DB00967
DB01005	DB00480
DB00455	DB00761
DB01165	DB00268
DB00537	DB00808
DB01165	DB00533
DB01023	DB01132
DB00829	DB00555
DB00186	DB00300
DB00433	DB00953
DB00695	DB00287
DB01016	DB00448
DB00338	DB00440
DB00338	DB00376
DB01069	DB00619
DB00804	DB00196
DB00433	DB00734
DB00455	DB00331
DB00623	DB00502
DB00513	DB00973
DB00231	DB00214
DB00966	DB00910
DB01233	DB01012
DB00196	DB01029
DB00321	DB00423
DB01068	DB01254
DB00887	DB01041
DB00945	DB00328
DB01039	DB00966
DB00316	DB00967
DB01156	DB00476
DB01068	DB00897
DB00555	DB00448
DB00335	DB00489
DB13919	DB00820
DB00404	DB00903
DB00458	DB00423
DB00476	DB00300
DB00813	DB00806
DB01023	DB00540
DB00448	DB00331
DB00422	DB00656
DB00316	DB00213
DB00316	DB00282
DB00335	DB00761
DB00745	DB00820
DB00215	DB00619
DB01020	DB00710
DB00544	DB00571
DB01001	DB00999
DB00945	DB00962
DB00945	DB00549
DB00252	DB00813
DB00252	DB00950
DB00484	DB00268
DB00484	DB00533
DB01016	DB00317
DB00381	DB01215
DB00370	DB00910
DB01156	DB00763
DB01242	DB00842
DB00695	DB00422
DB00277	DB00829
DB01149	DB00540
DB00222	DB00734
DB00484	DB00973
DB00186	DB01268
DB00482	DB00808
DB00690	DB00734
DB00962	DB01198
DB01062	DB01129
DB00661	DB00433
DB00440	DB00973
DB00575	DB00399
DB01173	DB00433
DB00477	DB00472
DB01136	DB00530
DB00916	DB00285
DB00356	DB00423
DB00281	DB00897
DB00630	DB00975
DB00784	DB00285
DB00338	DB01220
DB00186	DB01033
DB00433	DB01129
DB00752	DB00776
DB00749	DB00669
DB00661	DB00669
DB00564	DB01268
DB01132	DB00425
DB00433	DB01020
DB00422	DB00412
DB01132	DB00909
DB01132	DB01198
DB00252	DB00181
DB00999	DB00918
DB00215	DB00924
DB00727	DB00214
DB00761	DB00480
DB00231	DB00976
DB01097	DB00244
DB00338	DB00210
DB00476	DB00967
DB00575	DB00191
DB01173	DB00641
DB00780	DB00425
DB01009	DB01129
DB00549	DB00289
DB01023	DB01275
DB01023	DB00999
DB01062	DB01291
DB00950	DB00737
DB00524	DB01165
DB00863	DB09026
DB00924	DB00270
DB00181	DB00412
DB00196	DB00370
DB01039	DB00455
DB00829	DB00246
DB00481	DB00214
DB00813	DB00740
DB00252	DB00915
DB00575	DB00476
DB00924	DB00371
DB01156	DB00211
DB00843	DB01062
DB00996	DB00214
DB00215	DB01267
DB00884	DB00412
DB01611	DB00461
DB00950	DB00734
DB01039	DB00186
DB01156	DB00376
DB01050	DB00727
DB00531	DB01165
DB00555	DB01062
DB00887	DB00399
DB00484	DB00557
DB00250	DB00973
DB00996	DB00216
DB00996	DB00412
DB00196	DB00423
DB00843	DB00196
DB00313	DB00884
DB01050	DB00231
DB00557	DB00268
DB00557	DB00533
DB00264	DB00545
DB01020	DB00967
DB00927	DB00697
DB00564	DB01059
DB01611	DB00281
DB01067	DB00282
DB01611	DB01050
DB01067	DB00213
DB00951	DB00331
DB00887	DB00186
DB00887	DB00455
DB00433	DB01591
DB00993	DB00328
DB00341	DB00820
DB00804	DB01029
DB01204	DB00904
DB01204	DB00338
DB01029	DB00734
DB00264	DB00697
DB00448	DB00973
DB01006	DB01238
DB00264	DB00910
DB00264	DB00909
DB00264	DB01198
DB00264	DB00425
DB00853	DB00776
DB00813	DB01268
DB00244	DB00481
DB00244	DB00863
DB00425	DB00631
DB01026	DB00884
DB01215	DB01233
DB00884	DB01162
DB00678	DB00244
DB00590	DB00737
DB00887	DB00215
DB00381	DB01110
DB00749	DB00285
DB00531	DB01029
DB00612	DB09026
DB01050	DB00331
DB01001	DB01088
DB00819	DB00544
DB01020	DB00300
DB00371	DB00533
DB00482	DB00215
DB00537	DB00182
DB01611	DB00761
DB00575	DB00745
DB00310	DB01115
DB00328	DB00398
DB01020	DB00905
DB01026	DB00213
DB00829	DB01595
DB01026	DB00282
DB00557	DB01198
DB00277	DB00761
DB00331	DB00204
DB01136	DB00399
DB00328	DB00559
DB00341	DB00794
DB00999	DB00916
DB00999	DB00524
DB00481	DB00967
DB00557	DB00425
DB00341	DB00244
DB00376	DB00641
DB01136	DB00540
DB00482	DB01009
DB00904	DB04572
DB01005	DB00678
DB01068	DB01006
DB00623	DB00376
DB00404	DB00594
DB00433	DB01117
DB13919	DB01020
DB00678	DB00818
DB00335	DB00395
DB00350	DB00412
DB00678	DB00423
DB00623	DB00231
DB00281	DB00287
DB00798	DB00999
DB01241	DB00285
DB00999	DB01132
DB00196	DB00580
DB00630	DB00829
DB00186	DB00842
DB00186	DB00991
DB00969	DB00395
DB00339	DB00264
DB00339	DB00916
DB00952	DB00213
DB00181	DB01136
DB00395	DB01039
DB00395	DB01023
DB00182	DB00338
DB13919	DB00594
DB00630	DB00540
DB01001	DB00904
DB00335	DB00951
DB13919	DB00947
DB00404	DB01039
DB00404	DB01023
DB00404	DB00530
DB00598	DB00761
DB00281	DB01173
DB00808	DB01162
DB00448	DB00697
DB00630	DB00331
DB00737	DB00863
DB00737	DB00481
DB01068	DB01291
DB00472	DB00191
DB00612	DB00215
DB00448	DB00938
DB00281	DB01097
DB00215	DB00697
DB00215	DB00448
DB01050	DB00938
DB00996	DB00557
DB00806	DB01268
DB00215	DB00425
DB00215	DB00909
DB00215	DB01198
DB00996	DB01005
DB00745	DB01020
DB00252	DB00863
DB00477	DB00425
DB00477	DB01198
DB13919	DB00270
DB00341	DB00776
DB00502	DB00231
DB01156	DB01097
DB00999	DB00973
DB01001	DB00181
DB00270	DB01097
DB00927	DB00727
DB00993	DB00412
DB00996	DB00966
DB00501	DB00863
DB00501	DB01069
DB00395	DB01291
DB01068	DB00371
DB00945	DB00763
DB01029	DB00745
DB01001	DB00799
DB00619	DB00412
DB00356	DB00999
DB00313	DB00423
DB00950	DB01115
DB00404	DB01291
DB00749	DB00268
DB00749	DB00533
DB00524	DB00916
DB00524	DB00264
DB01233	DB00204
DB00476	DB01254
DB01132	DB01088
DB00996	DB00904
DB00423	DB00213
DB00678	DB00594
DB00454	DB00938
DB00745	DB01173
DB00975	DB00999
DB01001	DB00531
DB01136	DB00204
DB01050	DB00401
DB00904	DB00317
DB00924	DB00806
DB00924	DB01254
DB01050	DB00973
DB00924	DB00850
DB01156	DB00804
DB00454	DB00461
DB00656	DB00918
DB00215	DB00317
DB00737	DB01238
DB00196	DB00571
DB00945	DB00214
DB00370	DB00282
DB00370	DB00213
DB00186	DB00641
DB00313	DB01069
DB00289	DB00476
DB00537	DB00669
DB00953	DB00976
DB00501	DB01050
DB01241	DB00976
DB00916	DB00580
DB00950	DB00580
DB00697	DB06700
DB00448	DB01233
DB01193	DB00966
DB00564	DB00489
DB00231	DB00476
DB00264	DB00289
DB00695	DB00412
DB01050	DB01033
DB01165	DB01101
DB00927	DB00457
DB00916	DB00853
DB00338	DB00231
DB00630	DB00661
DB00952	DB00285
DB00433	DB00480
DB00213	DB01591
DB00222	DB00213
DB00927	DB00990
DB00996	DB00794
DB01215	DB00472
DB00829	DB00472
DB00829	DB00776
DB01165	DB00697
DB00476	DB00287
DB01029	DB00916
DB01029	DB00264
DB01029	DB00524
DB00350	DB00966
DB00338	DB01182
DB00215	DB00659
DB00448	DB00952
DB00316	DB00370
DB00313	DB01067
DB00313	DB00222
DB00277	DB01023
DB00448	DB01149
DB00222	DB01165
DB01595	DB01591
DB01204	DB00990
DB00590	DB00996
DB00531	DB01241
DB00531	DB00798
DB00749	DB00422
DB00999	DB00724
DB00215	DB01059
DB00557	DB00476
DB01023	DB00910
DB00455	DB00480
DB00282	DB00231
DB00672	DB00264
DB00328	DB00412
DB00996	DB00401
DB00746	DB00727
DB00945	DB00953
DB00678	DB00976
DB00370	DB01059
DB01023	DB00727
DB01026	DB01132
DB00761	DB00287
DB00425	DB00216
DB00454	DB00524
DB01009	DB00678
DB00282	DB00884
DB00678	DB00204
DB01242	DB00399
DB00281	DB00214
DB00661	DB09389
DB00661	DB00540
DB00281	DB00371
DB00945	DB00798
DB01136	DB00829
DB01233	DB01069
DB00630	DB00335
DB00945	DB01241
DB00341	DB01173
DB00630	DB00945
DB00661	DB01238
DB00482	DB01026
DB00482	DB00920
DB01165	DB00938
DB00927	DB00580
DB01165	DB00818
DB00938	DB01162
DB01165	DB00571
DB01136	DB00331
DB00317	DB00763
DB00401	DB00425
DB00215	DB00412
DB01129	DB01041
DB00215	DB00216
DB00215	DB00998
DB00381	DB00545
DB00250	DB00425
DB01129	DB00820
DB00537	DB01591
DB00313	DB00213
DB00252	DB01268
DB00341	DB00215
DB01062	DB00317
DB00842	DB00533
DB00842	DB00818
DB00557	DB00910
DB00544	DB00502
DB00277	DB01039
DB01132	DB00289
DB00884	DB01020
DB00502	DB00331
DB01193	DB01001
DB00813	DB01067
DB01193	DB00630
DB00950	DB01162
DB00612	DB00661
DB01050	DB00619
DB01193	DB00564
DB00661	DB00472
DB00661	DB00544
DB00555	DB00962
DB00555	DB00549
DB01233	DB00580
DB00904	DB00710
DB00612	DB00983
DB00904	DB00246
DB01242	DB00745
DB01062	DB00425
DB00590	DB00231
DB01062	DB01198
DB00927	DB00734
DB00927	DB00953
DB00798	DB00678
DB00313	DB00393
DB00280	DB00338
DB01193	DB01129
DB00270	DB00412
DB00555	DB01069
DB00727	DB00282
DB00996	DB01062
DB00590	DB00820
DB01129	DB00966
DB00829	DB00533
DB00484	DB00571
DB00502	DB00761
DB00297	DB00213
DB00313	DB01050
DB00313	DB00780
DB00335	DB01233
DB01068	DB00850
DB00924	DB00798
DB00927	DB01009
DB00927	DB01026
DB00924	DB01241
DB01050	DB00433
DB01050	DB01032
DB00813	DB00222
DB00641	DB01101
DB00328	DB00435
DB00904	DB00425
DB00341	DB09026
DB00972	DB00455
DB00950	DB00986
DB00863	DB01238
DB00612	DB00196
DB00904	DB00909
DB00331	DB01291
DB00489	DB00425
DB00489	DB01198
DB00277	DB01068
DB00571	DB00656
DB00399	DB00530
DB00321	DB00501
DB00181	DB00213
DB00401	DB00863
DB00331	DB00962
DB00331	DB00549
DB01156	DB00661
DB00843	DB00557
DB00264	DB00691
DB00843	DB01005
DB00897	DB00285
DB01156	DB00370
DB01097	DB01162
DB00924	DB00422
DB00524	DB00734
DB00455	DB00990
DB00458	DB00246
DB00484	DB00924
DB00335	DB00884
DB00472	DB01132
DB01595	DB01129
DB00381	DB00962
DB01136	DB00884
DB00623	DB00448
DB00545	DB00214
DB00454	DB00842
DB00897	DB01591
DB01039	DB00690
DB00181	DB00422
DB01023	DB00842
DB00381	DB00557
DB00575	DB01088
DB00250	DB00950
DB00341	DB00214
DB00250	DB00813
DB01001	DB00724
DB01016	DB01043
DB01069	DB00317
DB01067	DB00214
DB00564	DB00669
DB00215	DB00433
DB01016	DB01165
DB00381	DB00555
DB00270	DB00231
DB00927	DB00656
DB01241	DB01198
DB00727	DB00246
DB00531	DB00842
DB00598	DB01020
DB00537	DB00761
DB01043	DB00213
DB00945	DB01105
DB00313	DB00910
DB00915	DB00379
DB01165	DB00842
DB01181	DB00338
DB01181	DB00904
DB00211	DB00904
DB00211	DB00338
DB00338	DB01254
DB00381	DB00287
DB00423	DB00904
DB00598	DB01268
DB01039	DB09026
DB01068	DB01162
DB09389	DB00580
DB00412	DB01088
DB01026	DB00370
DB00843	DB00231
DB00945	DB13919
DB00215	DB01105
DB00590	DB01110
DB00338	DB00761
DB00331	DB00399
DB00570	DB01033
DB00268	DB00285
DB01115	DB09389
DB01115	DB00540
DB00285	DB00976
DB00818	DB00285
DB00950	DB01029
DB13919	DB00280
DB00341	DB00246
DB00350	DB00580
DB00215	DB01233
DB00341	DB00710
DB00697	DB00776
DB00804	DB00557
DB00884	DB00231
DB00213	DB00726
DB00727	DB00863
DB01115	DB00776
DB00381	DB00737
DB00813	DB00476
DB01241	DB01129
DB01001	DB00422
DB00482	DB00270
DB01215	DB00222
DB01165	DB00191
DB00338	DB01012
DB00482	DB00905
DB00843	DB00289
DB00215	DB00749
DB00356	DB00996
DB00619	DB00559
DB00356	DB00695
DB00661	DB00341
DB00335	DB00734
DB01115	DB01032
DB00983	DB00186
DB00734	DB00246
DB00482	DB00818
DB00425	DB01254
DB00482	DB00571
DB00661	DB01129
DB00690	DB00370
DB00482	DB00268
DB00482	DB00533
DB01241	DB00476
DB00472	DB00440
DB00404	DB01128
DB00598	DB01062
DB00999	DB00727
DB00472	DB00376
DB00945	DB00973
DB01068	DB00726
DB00181	DB00999
DB00656	DB01198
DB00316	DB00313
DB01115	DB00904
DB01198	DB00216
DB00966	DB00399
DB00262	DB00285
DB00829	DB00724
DB00213	DB01224
DB01198	DB00412
DB00904	DB00863
DB01156	DB00999
DB00252	DB00887
DB00630	DB00270
DB13919	DB00973
DB01009	DB00433
DB00316	DB01224
DB01611	DB00422
DB01068	DB00530
DB01188	DB00884
DB00213	DB01291
DB00661	DB00448
DB01149	DB01224
DB00484	DB00191
DB00482	DB00287
DB00186	DB01110
DB00524	DB01062
DB00252	DB00502
DB00455	DB00697
DB00481	DB00938
DB01136	DB00697
DB00975	DB01223
DB00186	DB00745
DB01611	DB01115
DB01068	DB01224
DB01006	DB01069
DB00904	DB00761
DB01611	DB00669
DB00630	DB00412
DB00813	DB00423
DB00999	DB00745
DB00630	DB00216
DB00945	DB00850
DB00661	DB00918
DB00927	DB00920
DB00808	DB00231
DB00808	DB00853
DB01136	DB00531
DB00969	DB00996
DB00969	DB00695
DB00829	DB00300
DB01068	DB00806
DB00808	DB01129
DB00513	DB00472
DB01026	DB00641
DB00313	DB00727
DB00938	DB00214
DB00484	DB00458
DB01067	DB00268
DB00264	DB01162
DB00481	DB00268
DB00916	DB01059
DB01233	DB01220
DB00215	DB00398
DB00316	DB00399
DB13919	DB00897
DB00328	DB00967
DB00370	DB00399
DB00927	DB00264
DB00927	DB00916
DB00927	DB00379
DB00861	DB00448
DB00250	DB01241
DB01001	DB01223
DB01241	DB00904
DB00829	DB01224
DB00316	DB00559
DB00842	DB01224
DB01165	DB01238
DB00590	DB00842
DB00335	DB00250
DB00281	DB00379
DB01068	DB01101
DB01217	DB01050
DB00972	DB00927
DB00916	DB00669
DB00549	DB00425
DB00281	DB00264
DB00481	DB00317
DB00975	DB00559
DB00993	DB01097
DB00575	DB01097
DB00186	DB01012
DB00983	DB00425
DB00277	DB00575
DB00564	DB00794
DB01001	DB01012
DB00924	DB01165
DB01023	DB00287
DB01069	DB00853
DB01016	DB00999
DB01069	DB00231
DB00950	DB01595
DB00962	DB00967
DB00993	DB00482
DB00350	DB01020
DB00476	DB06700
DB01069	DB01129
DB00335	DB00370
DB00819	DB01097
DB00404	DB00543
DB00537	DB00809
DB00285	DB00710
DB00904	DB01254
DB00262	DB00533
DB00915	DB01009
DB00540	DB00656
DB00938	DB00641
DB01115	DB00530
DB00996	DB01204
DB00404	DB01101
DB00250	DB00976
DB00316	DB00969
DB01029	DB00656
DB00678	DB00268
DB00972	DB00476
DB00678	DB00533
DB00208	DB00412
DB00297	DB00818
DB00461	DB00863
DB00461	DB00481
DB00916	DB00967
DB00960	DB01224
DB00695	DB00794
DB00484	DB01591
DB00455	DB01088
DB01068	DB01097
DB00884	DB00966
DB00215	DB01162
DB00252	DB00250
DB00316	DB00683
DB00863	DB00425
DB01188	DB00580
DB00564	DB00476
DB00448	DB01162
DB13919	DB00350
DB00371	DB00264
DB01005	DB01050
DB00945	DB01110
DB00341	DB01101
DB01115	DB00594
DB01110	DB00641
DB13919	DB00808
DB00341	DB00745
DB00335	DB00555
DB00544	DB00399
DB00285	DB00425
DB00630	DB00804
DB00555	DB00953
DB00268	DB00323
DB00501	DB00186
DB00501	DB00455
DB01026	DB00412
DB01233	DB01110
DB00341	DB01268
DB00191	DB00476
DB00370	DB01117
DB00472	DB01067
DB00710	DB06700
DB00945	DB00530
DB00996	DB00448
DB01233	DB00745
DB00843	DB01611
DB00661	DB00530
DB00590	DB00204
DB00285	DB01198
DB00843	DB00820
DB00310	DB00641
DB13919	DB01233
DB00571	DB00962
DB01217	DB00215
DB00215	DB00822
DB00215	DB00280
DB00661	DB00489
DB00829	DB00761
DB00555	DB01291
DB01136	DB00270
DB00481	DB00580
DB00482	DB00580
DB01001	DB00313
DB01077	DB00966
DB00423	DB01165
DB00843	DB01041
DB00969	DB00213
DB00399	DB00287
DB00575	DB00737
DB00321	DB00661
DB00996	DB00951
DB00794	DB00476
DB00590	DB00559
DB00422	DB00530
DB00381	DB01194
DB00213	DB01105
DB00281	DB00461
DB00880	DB01241
DB00231	DB00398
DB01193	DB00317
DB00533	DB00763
DB00455	DB00191
DB00216	DB00918
DB00186	DB01041
DB01241	DB00580
DB00630	DB00287
DB01062	DB00399
DB01136	DB00412
DB01136	DB00216
DB00215	DB00761
DB00252	DB01029
DB00252	DB01059
DB01224	DB01129
DB01136	DB00953
DB01136	DB00734
DB00916	DB01020
DB01005	DB00412
DB00422	DB00580
DB00727	DB00938
DB00268	DB00897
DB01156	DB00399
DB00745	DB00433
DB01039	DB00806
DB01029	DB00216
DB01029	DB00998
DB00482	DB00370
DB01039	DB00850
DB00641	DB00580
DB01156	DB01242
DB01156	DB01068
DB01156	DB00575
DB01193	DB00335
DB01193	DB00945
DB00975	DB01589
DB00531	DB00594
DB00277	DB01233
DB01193	DB00425
DB00612	DB00222
DB01097	DB00967
DB00331	DB01110
DB00454	DB00973
DB00531	DB01198
DB00531	DB00425
DB00887	DB00524
DB00887	DB00264
DB00887	DB00916
DB01173	DB00268
DB00181	DB00734
DB00484	DB00983
DB00672	DB00412
DB01023	DB01069
DB00843	DB00710
DB00612	DB01067
DB00191	DB00967
DB00557	DB00850
DB00695	DB00841
DB00695	DB01016
DB00734	DB01020
DB00924	DB00186
DB00250	DB00938
DB00672	DB01016
DB00381	DB00250
DB00484	DB00842
DB00277	DB00612
DB00313	DB00678
DB00829	DB01077
DB00313	DB00408
DB00829	DB00749
DB00916	DB01129
DB00695	DB01589
DB00381	DB01611
DB00916	DB01062
DB00630	DB00905
DB00575	DB01129
DB00335	DB01029
DB00335	DB00216
DB00884	DB00619
DB00335	DB00412
DB00549	DB00412
DB00575	DB01020
DB00993	DB00454
DB00952	DB00863
DB00264	DB09389
DB00371	DB00842
DB01115	DB00246
DB00250	DB00370
DB01143	DB00186
DB00564	DB00986
DB01077	DB00794
DB00181	DB00966
DB00916	DB00761
DB01217	DB00448
DB00412	DB00976
DB00863	DB00440
DB00555	DB00481
DB00477	DB00246
DB00999	DB00808
DB00381	DB01149
DB00966	DB00412
DB00749	DB00458
DB00999	DB00530
DB01023	DB00338
DB01023	DB00904
DB01156	DB00727
DB00813	DB00761
DB00222	DB00448
DB00264	DB00231
DB00264	DB00853
DB00749	DB00813
DB00472	DB00798
DB00749	DB00950
DB00297	DB00557
DB01067	DB00186
DB00630	DB01238
DB01067	DB00455
DB00458	DB01020
DB00904	DB00656
DB00999	DB00243
DB00661	DB00559
DB00472	DB00480
DB00945	DB00181
DB01020	DB09026
DB00983	DB00695
DB00215	DB01194
DB01275	DB00448
DB00341	DB01016
DB00938	DB00905
DB01041	DB00580
DB00321	DB01241
DB00549	DB00967
DB00270	DB00966
